Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date

Close Ended Schemes ( Income )


IIFL Mutual Fund
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2016;12.2016;12.2016;29-Jun-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2043;12.2043;12.2043;30-Jun-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2069;12.2069;12.2069;01-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2095;12.2095;12.2095;02-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2120;12.2120;12.2120;03-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2199;12.2199;12.2199;06-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2222;12.2222;12.2222;07-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2245;12.2245;12.2245;08-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2269;12.2269;12.2269;09-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2291;12.2291;12.2291;10-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2360;12.2360;12.2360;13-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2383;12.2383;12.2383;14-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2407;12.2407;12.2407;15-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2430;12.2430;12.2430;16-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2452;12.2452;12.2452;17-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2519;12.2519;12.2519;20-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2542;12.2542;12.2542;21-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2564;12.2564;12.2564;22-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2586;12.2586;12.2586;23-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2606;12.2606;12.2606;24-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2665;12.2665;12.2665;27-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2684;12.2684;12.2684;28-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2707;12.2707;12.2707;29-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2731;12.2731;12.2731;30-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2755;12.2755;12.2755;31-Jul-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2807;12.2807;12.2807;03-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2834;12.2834;12.2834;04-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2863;12.2863;12.2863;05-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2887;12.2887;12.2887;06-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2912;12.2912;12.2912;07-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.2989;12.2989;12.2989;10-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3015;12.3015;12.3015;11-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3033;12.3033;12.3033;12-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3058;12.3058;12.3058;13-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3077;12.3077;12.3077;14-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3147;12.3147;12.3147;17-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3199;12.3199;12.3199;19-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3225;12.3225;12.3225;20-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3249;12.3249;12.3249;21-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3310;12.3310;12.3310;24-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3330;12.3330;12.3330;25-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3355;12.3355;12.3355;26-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3390;12.3390;12.3390;27-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3404;12.3404;12.3404;28-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3486;12.3486;12.3486;31-Aug-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3506;12.3506;12.3506;01-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3530;12.3530;12.3530;02-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3557;12.3557;12.3557;03-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3582;12.3582;12.3582;04-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3650;12.3650;12.3650;07-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3677;12.3677;12.3677;08-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3713;12.3713;12.3713;09-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3703;12.3703;12.3703;10-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3721;12.3721;12.3721;11-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3792;12.3792;12.3792;14-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3811;12.3811;12.3811;15-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3834;12.3834;12.3834;16-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3891;12.3891;12.3891;18-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.3974;12.3974;12.3974;21-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4003;12.4003;12.4003;22-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4030;12.4030;12.4030;23-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4057;12.4057;12.4057;24-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4165;12.4165;12.4165;28-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4329;12.4329;12.4329;29-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4385;12.4385;12.4385;30-Sep-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4426;12.4426;12.4426;01-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4535;12.4535;12.4535;05-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4564;12.4564;12.4564;06-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4592;12.4592;12.4592;07-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4614;12.4614;12.4614;08-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4638;12.4638;12.4638;09-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4716;12.4716;12.4716;12-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4742;12.4742;12.4742;13-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4767;12.4767;12.4767;14-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4791;12.4791;12.4791;15-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4814;12.4814;12.4814;16-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4893;12.4893;12.4893;19-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4913;12.4913;12.4913;20-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4931;12.4931;12.4931;21-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.4984;12.4984;12.4984;23-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5058;12.5058;12.5058;26-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5085;12.5085;12.5085;27-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5111;12.5111;12.5111;28-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5137;12.5137;12.5137;29-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5159;12.5159;12.5159;30-Oct-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5235;12.5235;12.5235;02-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5260;12.5260;12.5260;03-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5288;12.5288;12.5288;04-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5316;12.5316;12.5316;05-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5346;12.5346;12.5346;06-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5417;12.5417;12.5417;09-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5443;12.5443;12.5443;10-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5520;12.5520;12.5520;13-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5596;12.5596;12.5596;16-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5625;12.5625;12.5625;17-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5650;12.5650;12.5650;18-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5680;12.5680;12.5680;19-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5707;12.5707;12.5707;20-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5783;12.5783;12.5783;23-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5805;12.5805;12.5805;24-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5862;12.5862;12.5862;26-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5885;12.5885;12.5885;27-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5961;12.5961;12.5961;30-Nov-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.5981;12.5981;12.5981;01-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6006;12.6006;12.6006;02-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6033;12.6033;12.6033;03-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6058;12.6058;12.6058;04-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6133;12.6133;12.6133;07-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6156;12.6156;12.6156;08-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6175;12.6175;12.6175;09-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6199;12.6199;12.6199;10-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6221;12.6221;12.6221;11-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6288;12.6288;12.6288;14-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6306;12.6306;12.6306;15-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6330;12.6330;12.6330;16-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6358;12.6358;12.6358;17-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6384;12.6384;12.6384;18-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6462;12.6462;12.6462;21-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6486;12.6486;12.6486;22-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6505;12.6505;12.6505;23-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6643;12.6643;12.6643;28-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6671;12.6671;12.6671;29-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6704;12.6704;12.6704;30-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6749;12.6749;12.6749;31-Dec-2015
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6780;12.6780;12.6780;01-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6860;12.6860;12.6860;04-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6889;12.6889;12.6889;05-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6914;12.6914;12.6914;06-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6938;12.6938;12.6938;07-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.6964;12.6964;12.6964;08-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7043;12.7043;12.7043;11-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7065;12.7065;12.7065;12-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7090;12.7090;12.7090;13-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7111;12.7111;12.7111;14-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7137;12.7137;12.7137;15-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7211;12.7211;12.7211;18-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7230;12.7230;12.7230;19-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7247;12.7247;12.7247;20-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7271;12.7271;12.7271;21-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7296;12.7296;12.7296;22-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7378;12.7378;12.7378;25-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7431;12.7431;12.7431;27-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7452;12.7452;12.7452;28-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7480;12.7480;12.7480;29-Jan-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7562;12.7562;12.7562;01-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7588;12.7588;12.7588;02-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7611;12.7611;12.7611;03-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7640;12.7640;12.7640;04-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7668;12.7668;12.7668;05-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7753;12.7753;12.7753;08-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7781;12.7781;12.7781;09-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7808;12.7808;12.7808;10-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7836;12.7836;12.7836;11-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7864;12.7864;12.7864;12-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7948;12.7948;12.7948;15-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.7976;12.7976;12.7976;16-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8004;12.8004;12.8004;17-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8031;12.8031;12.8031;18-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8143;12.8143;12.8143;22-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8171;12.8171;12.8171;23-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8199;12.8199;12.8199;24-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8226;12.8226;12.8226;25-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8254;12.8254;12.8254;26-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8339;12.8339;12.8339;29-Feb-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8367;12.8367;12.8367;01-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8396;12.8396;12.8396;02-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8424;12.8424;12.8424;03-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8452;12.8452;12.8452;04-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8564;12.8564;12.8564;08-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8593;12.8593;12.8593;09-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8621;12.8621;12.8621;10-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8644;12.8644;12.8644;11-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8728;12.8728;12.8728;14-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8753;12.8753;12.8753;15-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8782;12.8782;12.8782;16-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8812;12.8812;12.8812;17-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8842;12.8842;12.8842;18-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8931;12.8931;12.8931;21-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8961;12.8961;12.8961;22-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.8992;12.8992;12.8992;23-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9141;12.9141;12.9141;28-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9162;12.9162;12.9162;29-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9189;12.9189;12.9189;30-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9209;12.9209;12.9209;31-Mar-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9342;12.9342;12.9342;04-Apr-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9364;12.9364;12.9364;05-Apr-2016
121900;IIFL Fixed Maturity Plan - Series 6 - Regular Plan - Growth Option;12.9386;12.9386;12.9386;06-Apr-2016
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1068;10.1068;10.1068;03-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1113;10.1113;10.1113;04-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1148;10.1148;10.1148;05-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1246;10.1246;10.1246;08-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1256;10.1256;10.1256;09-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1304;10.1304;10.1304;10-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1382;10.1382;10.1382;12-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1457;10.1457;10.1457;15-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1505;10.1505;10.1505;16-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1570;10.1570;10.1570;17-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1646;10.1646;10.1646;18-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1783;10.1783;10.1783;22-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1806;10.1806;10.1806;23-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1876;10.1876;10.1876;25-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.1918;10.1918;10.1918;26-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2253;10.2253;10.2253;29-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2401;10.2401;10.2401;30-Apr-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2618;10.2618;10.2618;02-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2671;10.2671;10.2671;03-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2762;10.2762;10.2762;06-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2791;10.2791;10.2791;07-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2883;10.2883;10.2883;08-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.2998;10.2998;10.2998;09-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3002;10.3002;10.3002;10-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3081;10.3081;10.3081;13-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3300;10.3300;10.3300;14-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3424;10.3424;10.3424;15-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3430;10.3430;10.3430;16-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3446;10.3446;10.3446;17-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3488;10.3488;10.3488;20-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3517;10.3517;10.3517;21-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3505;10.3505;10.3505;22-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3434;10.3434;10.3434;23-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3519;10.3519;10.3519;24-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3577;10.3577;10.3577;27-May-2013
121899;IIFL Fixed Maturity Plan - Series 6 - Regular Plan -Dividend Payout Option;10.3532;10.3532;10.3532;28-May-2013
